pi_number , temperature in celcius, humidity percentage, date time
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:22:47 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:22:55 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:01 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:09 2015
1,18.600000381469727,60.70000076293945,Tue Aug 11 23:23:22 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:27 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:35 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:41 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:46 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:52 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:23:58 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:03 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:11 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:17 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:22 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:28 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:34 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:42 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:50 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:24:58 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:06 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:11 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:17 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:23 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:28 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:34 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:39 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:45 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:50 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:25:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:01 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:07 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:26:15 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:26:21 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:26:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:32 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:43 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:51 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:26:57 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:27:02 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:27:10 2015
1,18.600000381469727,60.70000076293945,Tue Aug 11 23:27:16 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:27:21 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:27:27 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:27:35 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:27:40 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:27:46 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:27:54 2015
1,18.600000381469727,60.70000076293945,Tue Aug 11 23:28:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:15 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:21 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:29 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:35 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:40 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:46 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:28:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:29:04 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:29:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:29:16 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:29:21 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:29:27 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:29:32 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:29:38 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:29:51 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:29:56 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:02 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:08 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:13 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:19 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:30:24 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:30 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:35 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:49 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:30:54 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:00 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:10 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:16 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:21 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:32 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:31:38 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:31:43 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:31:54 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:31:59 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:05 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:13 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:19 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:24 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:30 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:32:35 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:41 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:46 2015
1,18.700000762939453,60.5,Tue Aug 11 23:32:52 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:32:57 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:33:03 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:33:09 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:17 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:25 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:33:35 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:41 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:46 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:52 2015
1,18.700000762939453,60.5,Tue Aug 11 23:33:58 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:34:18 2015
1,18.600000381469727,60.5,Tue Aug 11 23:34:37 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:34:42 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:34:48 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:34:56 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:01 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:35:07 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:23 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:31 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:44 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:49 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:35:55 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:03 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:09 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:17 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:27 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:35 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:41 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:36:46 2015
1,18.600000381469727,60.5,Tue Aug 11 23:36:57 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:03 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:11 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:19 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:24 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:37:30 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:35 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:41 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:47 2015
1,18.700000762939453,60.5,Tue Aug 11 23:37:52 2015
1,18.700000762939453,60.5,Tue Aug 11 23:38:00 2015
1,18.700000762939453,60.5,Tue Aug 11 23:38:08 2015
1,18.700000762939453,60.5,Tue Aug 11 23:38:14 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:38:19 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:38:30 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:38:36 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:38:41 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:38:52 2015
1,18.600000381469727,60.5,Tue Aug 11 23:38:57 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:39:03 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:39:11 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:39:17 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:39:30 2015
1,18.700000762939453,60.5,Tue Aug 11 23:39:40 2015
1,18.700000762939453,60.5,Tue Aug 11 23:39:46 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:39:57 2015
1,18.700000762939453,60.5,Tue Aug 11 23:40:02 2015
1,18.700000762939453,60.5,Tue Aug 11 23:40:10 2015
1,18.700000762939453,60.5,Tue Aug 11 23:40:21 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:40:34 2015
1,18.700000762939453,60.5,Tue Aug 11 23:40:39 2015
1,18.700000762939453,60.5,Tue Aug 11 23:40:45 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:40:53 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:40:59 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:41:07 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:41:12 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:41:20 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:41:31 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:41:37 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:41:47 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:41:53 2015
1,18.700000762939453,60.5,Tue Aug 11 23:42:03 2015
1,18.700000762939453,60.5,Tue Aug 11 23:42:09 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:42:14 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:42:20 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:42:28 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:42:39 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:42:44 2015
1,18.600000381469727,60.5,Tue Aug 11 23:42:57 2015
1,18.600000381469727,60.5,Tue Aug 11 23:43:03 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:09 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:14 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:20 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:25 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:31 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:43:36 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:43:42 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:43:47 2015
1,18.600000381469727,60.5,Tue Aug 11 23:43:58 2015
1,18.600000381469727,60.5,Tue Aug 11 23:44:04 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:12 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:25 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:30 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:39 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:47 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:52 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:44:58 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:03 2015
1,18.600000381469727,60.5,Tue Aug 11 23:45:09 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:17 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:28 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:36 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:41 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:47 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:45:52 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:45:58 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:03 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:09 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:15 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:20 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:31 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:42 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:50 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:46:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:01 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:09 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:17 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:23 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:44 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:49 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:47:55 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:48:00 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:48:08 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:48:16 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:48:22 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:48:28 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:48:36 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:48:44 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:48:57 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:49:02 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:49:08 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:49:14 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:19 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:25 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:30 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:36 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:46 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:49:57 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:03 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:11 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:21 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:43 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:48 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:50:59 2015
1,18.600000381469727,60.70000076293945,Tue Aug 11 23:51:04 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:20 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:32 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:45 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:53 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:51:59 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:04 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:16 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:21 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:27 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:48 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:53 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:52:59 2015
1,18.600000381469727,60.70000076293945,Tue Aug 11 23:53:05 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:53:13 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:53:21 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:53:31 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:53:39 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:53:50 2015
1,18.700000762939453,60.900001525878906,Tue Aug 11 23:53:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:01 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:07 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:12 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:18 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:34 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:40 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:45 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:51 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:54:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:02 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:18 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:32 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:43 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:55:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:01 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:15 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:21 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:56:26 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:56:32 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:56:37 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:43 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:51 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:56:59 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:10 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:20 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:26 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:34 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:39 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:45 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:51 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:57:56 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:02 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:12 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:18 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:23 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:29 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:50 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:58:55 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:59:11 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:59:17 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:59:25 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:59:30 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:59:38 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:59:44 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:59:49 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:59:55 2015
